timestamp,strategy,round,client_id,metric,value
2025-12-04 17:09:16,cyclic,1,client_1,auc,0.9074235173461831
2025-12-04 17:09:16,cyclic,1,client_1,f1,0.6273511525951068
2025-12-04 17:09:16,cyclic,1,client_1,num-examples,9769
2025-12-04 17:09:16,cyclic,2,client_4,auc,0.9126325179964772
2025-12-04 17:09:16,cyclic,2,client_4,f1,0.5759334006054491
2025-12-04 17:09:16,cyclic,2,client_4,num-examples,9769
2025-12-04 17:09:16,cyclic,3,client_2,auc,0.9068362208623874
2025-12-04 17:09:16,cyclic,3,client_2,f1,0.5974851091992058
2025-12-04 17:09:16,cyclic,3,client_2,num-examples,9769
2025-12-04 17:09:17,cyclic,4,client_0,auc,0.9100177003395596
2025-12-04 17:09:17,cyclic,4,client_0,f1,0.5965699208443271
2025-12-04 17:09:17,cyclic,4,client_0,num-examples,9769
2025-12-04 17:09:17,cyclic,5,client_3,auc,0.9060235834922231
2025-12-04 17:09:17,cyclic,5,client_3,f1,0.5903314555220752
2025-12-04 17:09:17,cyclic,5,client_3,num-examples,9769
2025-12-04 17:09:17,cyclic,6,client_1,auc,0.909362974264862
2025-12-04 17:09:17,cyclic,6,client_1,f1,0.6025744167337088
2025-12-04 17:09:17,cyclic,6,client_1,num-examples,9769
2025-12-04 17:09:17,cyclic,7,client_4,auc,0.9108703695325768
2025-12-04 17:09:17,cyclic,7,client_4,f1,0.586863583365721
2025-12-04 17:09:17,cyclic,7,client_4,num-examples,9769
2025-12-04 17:09:18,cyclic,8,client_2,auc,0.9084169742296363
2025-12-04 17:09:18,cyclic,8,client_2,f1,0.5951785008562772
2025-12-04 17:09:18,cyclic,8,client_2,num-examples,9769
2025-12-04 17:09:18,cyclic,9,client_0,auc,0.9108244379802596
2025-12-04 17:09:18,cyclic,9,client_0,f1,0.5958399157451291
2025-12-04 17:09:18,cyclic,9,client_0,num-examples,9769
2025-12-04 17:09:18,cyclic,10,client_3,auc,0.9064535730430827
2025-12-04 17:09:18,cyclic,10,client_3,f1,0.5895122270171309
2025-12-04 17:09:18,cyclic,10,client_3,num-examples,9769
